UnderlyingSymbol,UnderlyingPrice,Flags,OptionSymbol,Type,Expiration, DataDate,Strike,Last,Bid,Ask,Volume,OpenInterest,T1OpenInterest,IVMean,IVBid,IVAsk,Delta,Gamma,Theta,Vega,AKA
SPX,2016.52,*,SPX160219P01920000,put,February-19-16,January-05-16,1920,21,20.7,22,762,2655,2595,0.2029,0.2,0.2059,-0.2439,0.0022,-0.533,2.2013,SPX160219P01920000
SPX,2016.52,*,SPX160219C01925000,call,February-19-16,January-05-16,1925,145.75,110,112,0,68,68,0.212,0.2076,0.2163,0.7338,0.0022,-0.4606,2.2929,SPX160219C01925000
SPX,2016.52,*,SPX160219P01925000,put,February-19-16,January-05-16,1925,22.5,21.7,23,957,15929,16386,0.2013,0.1984,0.2042,-0.254,0.0023,-0.5409,2.2493,SPX160219P01925000
SPX,2016.52,*,SPX160219C01930000,call,February-19-16,January-05-16,1930,102.9,106,108,1,26,26,0.2099,0.2056,0.2142,0.7239,0.0023,-0.4665,2.3355,SPX160219C01930000
SPX,2016.52,*,SPX160219P01930000,put,February-19-16,January-05-16,1930,24.7,22.7,24,11,2756,2759,0.1994,0.1966,0.2023,-0.2643,0.0023,-0.548,2.296,SPX160219P01930000
SPX,2016.52,*,SPX160219C01935000,call,February-19-16,January-05-16,1935,104,102,104,0,1,1,0.2077,0.2035,0.2119,0.7138,0.0023,-0.4715,2.377,SPX160219C01935000
SPX,2016.52,*,SPX160219P01935000,put,February-19-16,January-05-16,1935,24.25,23.7,25,3,202,202,0.1974,0.1947,0.2002,-0.2749,0.0024,-0.5541,2.3413,SPX160219P01935000
SPX,2016.52,*,SPX160219C01940000,call,February-19-16,January-05-16,1940,91.55,98.1,100.1,2,23,25,0.2057,0.2016,0.2098,0.7032,0.0024,-0.4771,2.4184,SPX160219C01940000
SPX,2016.52,*,SPX160219P01940000,put,February-19-16,January-05-16,1940,25.25,24.8,26.1,815,1925,2609,0.1956,0.1929,0.1984,-0.286,0.0025,-0.5607,2.3866,SPX160219P01940000
SPX,2016.52,*,SPX160219C01945000,call,February-19-16,January-05-16,1945,85.25,94.3,96.1,0,1,1,0.2035,0.1999,0.2072,0.6923,0.0024,-0.4816,2.4584,SPX160219C01945000
SPX,2016.52,*,SPX160219P01945000,put,February-19-16,January-05-16,1945,27.94,25.9,27.2,32,732,757,0.1937,0.191,0.1963,-0.2973,0.0025,-0.5663,2.4301,SPX160219P01945000
SPX,2016.52,*,SPX160219C01950000,call,February-19-16,January-05-16,1950,91.85,90.4,92.3,26,401,416,0.2014,0.1976,0.2052,0.6811,0.0025,-0.4859,2.4972,SPX160219C01950000
SPX,2016.52,*,SPX160219P01950000,put,February-19-16,January-05-16,1950,27.62,27.1,28.4,1250,37406,38917,0.1919,0.1893,0.1945,-0.3092,0.0026,-0.5721,2.4729,SPX160219P01950000
SPX,2016.52,*,SPX160219C01955000,call,February-19-16,January-05-16,1955,87.1,86.7,88.5,3,1,4,0.1994,0.1959,0.203,0.6693,0.0026,-0.4903,2.5352,SPX160219C01955000
SPX,2016.52,*,SPX160219P01955000,put,February-19-16,January-05-16,1955,39.9,28.3,29.6,0,382,382,0.1899,0.1873,0.1924,-0.3213,0.0027,-0.5767,2.5137,SPX160219P01955000
SPX,2016.52,*,SPX160219C01960000,call,February-19-16,January-05-16,1960,81.03,83,84.8,7,12,15,0.197,0.1939,0.2,0.6574,0.0026,-0.4926,2.5707,SPX160219C01960000
SPX,2016.52,*,SPX160219P01960000,put,February-19-16,January-05-16,1960,32.1,29.5,31,311,749,1038,0.1881,0.1852,0.191,-0.334,0.0027,-0.5814,2.5533,SPX160219P01960000
SPX,2016.52,*,SPX160219C01965000,call,February-19-16,January-05-16,1965,83.5,79.3,81,0,2,2,0.1951,0.1918,0.1983,0.6449,0.0027,-0.4962,2.6054,SPX160219C01965000
SPX,2016.52,*,SPX160219P01965000,put,February-19-16,January-05-16,1965,32.86,30.9,32.4,40,83,89,0.1864,0.1835,0.1893,-0.3472,0.0028,-0.5862,2.5911,SPX160219P01965000
SPX,2016.52,*,SPX160219C01970000,call,February-19-16,January-05-16,1970,73.4,75.7,77.4,5,8,8,0.1931,0.1899,0.1963,0.632,0.0028,-0.499,2.6379,SPX160219C01970000
SPX,2016.52,*,SPX160219P01970000,put,February-19-16,January-05-16,1970,32.85,32.1,33.7,249,705,914,0.1839,0.1809,0.187,-0.3603,0.0029,-0.5876,2.6254,SPX160219P01970000
SPX,2016.52,*,SPX160219C01975000,call,February-19-16,January-05-16,1975,71.5,72.1,73.9,13,231,241,0.191,0.1877,0.1944,0.6187,0.0028,-0.501,2.6681,SPX160219C01975000
SPX,2016.52,*,SPX160219P01975000,put,February-19-16,January-05-16,1975,34.5,33.5,35.2,2989,15544,17386,0.182,0.1788,0.1852,-0.3741,0.003,-0.5903,2.6582,SPX160219P01975000
SPX,2016.52,*,SPX160219C01980000,call,February-19-16,January-05-16,1980,68.85,68.7,70.3,9,58,65,0.1889,0.186,0.1919,0.6051,0.0029,-0.5022,2.6958,SPX160219C01980000
SPX,2016.52,*,SPX160219P01980000,put,February-19-16,January-05-16,1980,36.6,35,36.7,130,2152,2229,0.18,0.1769,0.1831,-0.3884,0.003,-0.5921,2.6882,SPX160219P01980000
SPX,2016.52,*,SPX160219C01985000,call,February-19-16,January-05-16,1985,56.1,65.2,66.9,0,8,8,0.1868,0.1837,0.1899,0.591,0.0029,-0.5026,2.7207,SPX160219C01985000
SPX,2016.52,*,SPX160219P01985000,put,February-19-16,January-05-16,1985,37.45,36.6,38.3,8,928,929,0.1781,0.175,0.1812,-0.4031,0.0031,-0.5936,2.7153,SPX160219P01985000
SPX,2016.52,*,SPX160219C01990000,call,February-19-16,January-05-16,1990,62.7,61.8,63.4,721,1461,2063,0.1844,0.1815,0.1873,0.5767,0.003,-0.5016,2.7425,SPX160219C01990000
SPX,2016.52,*,SPX160219P01990000,put,February-19-16,January-05-16,1990,39.74,38.3,39.9,1543,2002,3297,0.1762,0.1733,0.1791,-0.4182,0.0031,-0.5942,2.739,SPX160219P01990000
SPX,2016.52,*,SPX160219C01995000,call,February-19-16,January-05-16,1995,52.63,58.5,60.1,0,24,24,0.1823,0.1794,0.1852,0.5618,0.0031,-0.5007,2.7611,SPX160219C01995000
SPX,2016.52,*,SPX160219P01995000,put,February-19-16,January-05-16,1995,42.6,39.8,41.6,35,700,702,0.1738,0.1705,0.177,-0.4337,0.0032,-0.5925,2.759,SPX160219P01995000
SPX,2016.52,*,SPX160219C02000000,call,February-19-16,January-05-16,2000,54.95,55.3,56.9,4797,6521,10641,0.1804,0.1775,0.1832,0.5465,0.0031,-0.4994,2.7761,SPX160219C02000000
SPX,2016.52,*,SPX160219P02000000,put,February-19-16,January-05-16,2000,42.28,41.5,43.3,11997,22185,23687,0.1715,0.1682,0.1747,-0.4496,0.0033,-0.5904,2.7751,SPX160219P02000000
SPX,2016.52,*,SPX160219C02005000,call,February-19-16,January-05-16,2005,47.8,52.1,53.6,26,150,160,0.1779,0.1752,0.1806,0.5309,0.0032,-0.4959,2.7872,SPX160219C02005000
SPX,2016.52,*,SPX160219P02005000,put,February-19-16,January-05-16,2005,49.8,43.4,45.1,10,381,391,0.1694,0.1664,0.1725,-0.4661,0.0033,-0.5882,2.7869,SPX160219P02005000
SPX,2016.52,*,SPX160219C02010000,call,February-19-16,January-05-16,2010,48.3,49,50.4,1116,485,1385,0.1756,0.1731,0.1781,0.5149,0.0032,-0.4919,2.794,SPX160219C02010000
SPX,2016.52,*,SPX160219P02010000,put,February-19-16,January-05-16,2010,47,45.3,47,1302,872,1813,0.1673,0.1643,0.1703,-0.4829,0.0034,-0.5849,2.7941,SPX160219P02010000
SPX,2016.52,*,SPX160219C02015000,call,February-19-16,January-05-16,2015,45.1,46,47.5,259,667,765,0.1737,0.171,0.1764,0.4984,0.0033,-0.4883,2.7963,SPX160219C02015000
SPX,2016.52,*,SPX160219P02015000,put,February-19-16,January-05-16,2015,47.8,47.2,49,652,582,994,0.1651,0.1618,0.1683,-0.5002,0.0034,-0.5803,2.7963,SPX160219P02015000
SPX,2016.52,*,SPX160219C02020000,call,February-19-16,January-05-16,2020,43.77,43,44.5,70,550,578,0.1713,0.1686,0.174,0.4816,0.0033,-0.4823,2.7938,SPX160219C02020000
SPX,2016.52,*,SPX160219P02020000,put,February-19-16,January-05-16,2020,52.8,49.1,50.9,56,2864,2863,0.1623,0.1591,0.1656,-0.518,0.0035,-0.5732,2.7931,SPX160219P02020000
SPX,2016.52,*,SPX160219C02025000,call,February-19-16,January-05-16,2025,40.9,40.1,41.6,186,9390,9492,0.169,0.1663,0.1717,0.4644,0.0033,-0.4757,2.7859,SPX160219C02025000
SPX,2016.52,*,SPX160219P02025000,put,February-19-16,January-05-16,2025,52.85,51.3,53.2,177,10347,10293,0.1606,0.1572,0.164,-0.536,0.0035,-0.5681,2.784,SPX160219P02025000
SPX,2016.52,*,SPX160219C02030000,call,February-19-16,January-05-16,2030,37.55,37.3,38.8,63,187,218,0.1668,0.1641,0.1695,0.4468,0.0034,-0.4682,2.7726,SPX160219C02030000
SPX,2016.52,*,SPX160219P02030000,put,February-19-16,January-05-16,2030,55.42,53.5,55.4,25,1198,1199,0.1582,0.1548,0.1617,-0.5545,0.0035,-0.5603,2.7688,SPX160219P02030000
SPX,2016.52,*,SPX160219C02035000,call,February-19-16,January-05-16,2035,30.35,34.6,36,0,45,45,0.1644,0.1619,0.1669,0.4289,0.0034,-0.4594,2.7532,SPX160219C02035000
SPX,2016.52,*,SPX160219P02035000,put,February-19-16,January-05-16,2035,61.75,55.8,57.7,1,357,357,0.1559,0.1524,0.1594,-0.5735,0.0036,-0.5514,2.7468,SPX160219P02035000
SPX,2016.52,*,SPX160219C02040000,call,February-19-16,January-05-16,2040,31.8,32,33.4,27,892,913,0.1623,0.1597,0.1648,0.4108,0.0034,-0.4502,2.7278,SPX160219C02040000
SPX,2016.52,*,SPX160219P02040000,put,February-19-16,January-05-16,2040,61.7,58.1,60.1,134,2152,2267,0.1534,0.1497,0.1571,-0.5928,0.0036,-0.541,2.7177,SPX160219P02040000
SPX,2016.52,*,SPX160219C02045000,call,February-19-16,January-05-16,2045,29.3,29.5,30.8,61,76,137,0.16,0.1576,0.1624,0.3923,0.0034,-0.4397,2.6958,SPX160219C02045000
SPX,2016.52,*,SPX160219P02045000,put,February-19-16,January-05-16,2045,64.11,60.5,62.5,6,1980,1984,0.1507,0.147,0.1545,-0.6127,0.0036,-0.5289,2.6807,SPX160219P02045000
SPX,2016.52,*,SPX160219C02050000,call,February-19-16,January-05-16,2050,26.9,27.1,28.4,2509,19611,20082,0.158,0.1556,0.1603,0.3738,0.0034,-0.4288,2.6574,SPX160219C02050000
SPX,2016.52,*,SPX160219P02050000,put,February-19-16,January-05-16,2050,63.94,63.1,65.1,989,17072,15751,0.1484,0.1446,0.1522,-0.6326,0.0036,-0.5168,2.6364,SPX160219P02050000
SPX,2016.52,*,SPX160219C02055000,call,February-19-16,January-05-16,2055,24.48,24.8,26.1,30,319,347,0.1559,0.1535,0.1584,0.3552,0.0034,-0.4171,2.6124,SPX160219C02055000
SPX,2016.52,*,SPX160219P02055000,put,February-19-16,January-05-16,2055,70.75,65.6,67.8,1,723,722,0.1457,0.1414,0.1499,-0.6532,0.0036,-0.5022,2.5827,SPX160219P02055000
SPX,2016.52,*,SPX160219C02060000,call,February-19-16,January-05-16,2060,22,22.6,23.8,50,5707,5963,0.1538,0.1515,0.156,0.3363,0.0034,-0.4039,2.5601,SPX160219C02060000
SPX,2016.52,*,SPX160219P02060000,put,February-19-16,January-05-16,2060,78.7,68.5,70.6,43,763,765,0.1434,0.1393,0.1476,-0.6734,0.0036,-0.4884,2.5222,SPX160219P02060000
SPX,2016.52,*,SPX160219C02065000,call,February-19-16,January-05-16,2065,20.38,20.5,21.7,18,1283,1296,0.1507,0.1483,0.1531,0.3162,0.0034,-0.3867,2.4969,SPX160219C02065000
SPX,2016.52,*,SPX160219P02065000,put,February-19-16,January-05-16,2065,89.9,71.3,73.5,0,236,236,0.1408,0.1363,0.1452,-0.6943,0.0035,-0.472,2.4512,SPX160219P02065000
SPX,2016.52,*,SPX160219C02070000,call,February-19-16,January-05-16,2070,18.43,18.5,19.7,44,568,579,0.1485,0.146,0.151,0.297,0.0033,-0.3713,2.4291,SPX160219C02070000
SPX,2016.52,*,SPX160219P02070000,put,February-19-16,January-05-16,2070,78.95,74.3,76.7,14,601,607,0.1386,0.1336,0.1437,-0.7145,0.0035,-0.4565,2.3744,SPX160219P02070000
SPX,2016.52,*,SPX160219C02075000,call,February-19-16,January-05-16,2075,16.2,16.6,17.7,1249,9061,9553,0.146,0.1437,0.1483,0.2775,0.0033,-0.3542,2.3524,SPX160219C02075000
SPX,2016.52,*,SPX160219P02075000,put,February-19-16,January-05-16,2075,90,77.3,79.7,1011,7972,7867,0.1356,0.1303,0.1408,-0.736,0.0034,-0.4368,2.2827,SPX160219P02075000
SPX,2016.52,*,SPX160219C02080000,call,February-19-16,January-05-16,2080,15.3,14.9,15.9,440,830,1199,0.1439,0.1417,0.1461,0.2587,0.0032,-0.3376,2.2707,SPX160219C02080000
SPX,2016.52,*,SPX160219P02080000,put,February-19-16,January-05-16,2080,84.88,80.5,83.1,0,702,702,0.1332,0.1273,0.1392,-0.7563,0.0033,-0.419,2.1875,SPX160219P02080000
SPX,2016.52,*,SPX160219C02085000,call,February-19-16,January-05-16,2085,12.9,13.2,14.3,211,95,298,0.1417,0.1392,0.1443,0.2399,0.0031,-0.3202,2.1819,SPX160219C02085000
SPX,2016.52,*,SPX160219P02085000,put,February-19-16,January-05-16,2085,97.05,83.8,86.3,25,139,155,0.1301,0.1241,0.1361,-0.7777,0.0032,-0.3976,2.0766,SPX160219P02085000
SPX,2016.52,*,SPX160219C02090000,call,February-19-16,January-05-16,2090,11.55,11.6,12.7,911,1316,2155,0.1393,0.1367,0.142,0.221,0.003,-0.3011,2.084,SPX160219C02090000
SPX,2016.52,*,SPX160219P02090000,put,February-19-16,January-05-16,2090,91,87.2,89.8,10,447,447,0.1273,0.1206,0.1339,-0.7985,0.0031,-0.3765,1.9586,SPX160219P02090000
SPX,2016.52,*,SPX160219C02095000,call,February-19-16,January-05-16,2095,10.7,10.2,11.3,60,354,369,0.1374,0.1346,0.1401,0.2032,0.0029,-0.2831,1.984,SPX160219C02095000
SPX,2016.52,*,SPX160219P02095000,put,February-19-16,January-05-16,2095,112.2,90.7,93.4,0,58,58,0.1243,0.1168,0.1317,-0.8192,0.003,-0.3543,1.8305,SPX160219P02095000
SPX,2016.52,*,SPX160219C02100000,call,February-19-16,January-05-16,2100,9,8.9,9.8,6622,11032,15819,0.1348,0.1325,0.1372,0.1848,0.0028,-0.2627,1.8726,SPX160219C02100000
SPX,2016.52,*,SPX160219P02100000,put,February-19-16,January-05-16,2100,99,94.3,97.4,17,3197,3481,0.1218,0.1126,0.1309,-0.8383,0.0028,-0.3338,1.7021,SPX160219P02100000
SPX,2016.52,*,SPX160219C02105000,call,February-19-16,January-05-16,2105,7.95,7.7,8.7,51,357,387,0.1331,0.1303,0.1359,0.1683,0.0027,-0.2449,1.7653,SPX160219C02105000
SPX,2016.52,*,SPX160219P02105000,put,February-19-16,January-05-16,2105,58,98.1,101.2,0,184,184,0.1186,0.1086,0.1286,-0.8581,0.0027,-0.3108,1.5575,SPX160219P02105000
SPX,2016.52,*,SPX160219C02110000,call,February-19-16,January-05-16,2110,7,6.6,7.2,132,9616,9739,0.1299,0.1281,0.1317,0.1497,0.0025,-0.2217,1.6349,SPX160219C02110000
SPX,2016.52,*,SPX160219P02110000,put,February-19-16,January-05-16,2110,122.92,102,105.1,0,195,195,0.1151,0.104,0.1262,-0.8777,0.0025,-0.2867,1.4017,SPX160219P02110000
SPX,2016.52,*,SPX160219C02115000,call,February-19-16,January-05-16,2115,5.9,5.6,6,150,292,495,0.1273,0.126,0.1285,0.1327,0.0024,-0.2004,1.5066,SPX160219C02115000
SPX,2016.52,*,SPX160219P02115000,put,February-19-16,January-05-16,2115,76.48,105.7,109.2,0,43,43,0.1098,0.0952,0.1244,-0.9001,0.0022,-0.2571,1.2083,SPX160219P02115000
SPX,2016.52,*,SPX160219C02120000,call,February-19-16,January-05-16,2120,4.94,4.8,5.6,204,615,740,0.1273,0.1245,0.13,0.1216,0.0023,-0.189,1.4181,SPX160219C02120000
SPX,2016.52,*,SPX160219P02120000,put,February-19-16,January-05-16,2120,134.45,110,112.7,0,101,101,0.1036,0.0898,0.1173,-0.9228,0.0019,-0.2258,0.9898,SPX160219P02120000
SPX,2016.52,*,SPX160219C02125000,call,February-19-16,January-05-16,2125,4.2,4.1,4.5,1395,10250,10940,0.1248,0.1233,0.1262,0.1066,0.0021,-0.1689,1.2906,SPX160219C02125000
SPX,2016.52,*,SPX160219P02125000,put,February-19-16,January-05-16,2125,125.67,114.2,116.9,5,1119,1119,0.0959,0.0777,0.1142,-0.9459,0.0016,-0.1932,0.742,SPX160219P02125000
SPX,2016.52,*,SPX160219C02130000,call,February-19-16,January-05-16,2130,3.6,3.4,4.1,249,2134,2253,0.1236,0.1202,0.127,0.0948,0.0019,-0.154,1.1854,SPX160219C02130000
SPX,2016.52,*,SPX160219P02130000,put,February-19-16,January-05-16,2130,136.3,118.3,121.3,0,55,55,0.0952,0,0.112,-0.9541,0.0014,-0.1832,0.6452,SPX160219P02130000
SPX,2016.52,*,SPX160219C02135000,call,February-19-16,January-05-16,2135,3.05,2.75,3.5,67,197,237,0.1212,0.1177,0.1248,0.0817,0.0018,-0.1353,1.0609,SPX160219C02135000
SPX,2016.52,*,SPX160219P02135000,put,February-19-16,January-05-16,2135,149.15,122.9,125.7,0,1,1,0.03,0,0.1088,-0.9974,0,-0.1191,0,SPX160219P02135000
SPX,2016.52,*,SPX160219C02140000,call,February-19-16,January-05-16,2140,2.55,2.25,2.9,156,1920,1994,0.1193,0.1159,0.1227,0.0703,0.0016,-0.1189,0.9463,SPX160219C02140000
SPX,2016.52,*,SPX160219P02140000,put,February-19-16,January-05-16,2140,150.72,127.4,130.2,0,15,15,0.1514,0,0.1055,-0.8726,0.0019,-0.3507,1.4439,SPX160219P02140000
SPX,2016.52,*,SPX160219C02145000,call,February-19-16,January-05-16,2145,2.15,1.85,2.6,172,1084,1202,0.1187,0.1144,0.1231,0.0622,0.0015,-0.1078,0.8606,SPX160219C02145000
SPX,2016.52,*,SPX160219P02145000,put,February-19-16,January-05-16,2145,154.55,131.9,134.8,0,0,0,0.03,0,0.1022,-0.9974,0,-0.1191,0,SPX160219P02145000
SPX,2016.52,*,SPX160219C02150000,call,February-19-16,January-05-16,2150,1.7,1.5,2.2,1890,25342,26139,0.1175,0.113,0.122,0.0536,0.0013,-0.0951,0.7661,SPX160219C02150000
SPX,2016.52,*,SPX160219P02150000,put,February-19-16,January-05-16,2150,163.02,136.3,139.7,0,1252,1252,0.03,0,0.1033,-0.9974,0,-0.1191,0,SPX160219P02150000
SPX,2016.52,*,SPX160219C02155000,call,February-19-16,January-05-16,2155,1.5,1.2,1.9,109,252,293,0.1166,0.1116,0.1216,0.0465,0.0012,-0.0843,0.683,SPX160219C02155000
SPX,2016.52,*,SPX160219P02155000,put,February-19-16,January-05-16,2155,159.05,141.2,144.2,0,1,1,0.03,0,0.0941,-0.9974,0,-0.1191,0,SPX160219P02155000
SPX,2016.52,*,SPX160219C02160000,call,February-19-16,January-05-16,2160,1.27,1,1.65,1615,5574,5298,0.1164,0.1113,0.1214,0.0409,0.0011,-0.076,0.616,SPX160219C02160000
SPX,2016.52,*,SPX160219P02160000,put,February-19-16,January-05-16,2160,165,145.9,149.1,0,3,3,0.03,0,0.0932,-0.9974,0,-0.1191,0,SPX160219P02160000
SPX,2016.52,*,SPX160219C02165000,call,February-19-16,January-05-16,2165,1.1,0.75,1.4,1754,3954,3532,0.1145,0.1081,0.1209,0.0338,0.0009,-0.0641,0.5276,SPX160219C02165000
SPX,2016.52,*,SPX160219P02165000,put,February-19-16,January-05-16,2165,0,150.7,153.7,0,0,0,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02165000
SPX,2016.52,*,SPX160219C02170000,call,February-19-16,January-05-16,2170,0.8,0.6,1.2,61,6543,6534,0.114,0.1072,0.1208,0.0291,0.0008,-0.0564,0.4659,SPX160219C02170000
SPX,2016.52,*,SPX160219P02170000,put,February-19-16,January-05-16,2170,158.7,155.5,158.5,0,1,1,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02170000
SPX,2016.52,*,SPX160219C02175000,call,February-19-16,January-05-16,2175,0.7,0.45,0.75,5289,9683,12210,0.1096,0.1055,0.1137,0.0211,0.0007,-0.0415,0.356,SPX160219C02175000
SPX,2016.52,*,SPX160219P02175000,put,February-19-16,January-05-16,2175,130,160.3,164.1,0,94,94,0.03,0,0.1009,-0.9974,0,-0.1191,0,SPX160219P02175000
SPX,2016.52,*,SPX160219C02180000,call,February-19-16,January-05-16,2180,0.6,0.3,0.6,42,1316,1328,0.1077,0.1027,0.1126,0.0166,0.0005,-0.0333,0.2904,SPX160219C02180000
SPX,2016.52,*,SPX160219P02180000,put,February-19-16,January-05-16,2180,139.31,165,168.7,0,2,2,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02180000
SPX,2016.52,*,SPX160219C02185000,call,February-19-16,January-05-16,2185,0.6,0.25,0.8,13,525,528,0.1113,0.1021,0.1205,0.0171,0.0005,-0.0353,0.2973,SPX160219C02185000
SPX,2016.52,*,SPX160219P02185000,put,February-19-16,January-05-16,2185,0,169.9,173.6,0,0,0,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02185000
SPX,2016.52,*,SPX160219C02190000,call,February-19-16,January-05-16,2190,0.51,0.15,0.7,735,4840,5504,0.1096,0.0985,0.1207,0.0135,0.0004,-0.0284,0.2431,SPX160219C02190000
SPX,2016.52,*,SPX160219P02190000,put,February-19-16,January-05-16,2190,0,174.8,178.8,0,0,0,0.03,0,0.0846,-0.9974,0,-0.1191,0,SPX160219P02190000
SPX,2016.52,*,SPX160219C02195000,call,February-19-16,January-05-16,2195,0.4,0.1,0.65,1,197,197,0.1094,0.0967,0.1221,0.0115,0.0004,-0.0247,0.2109,SPX160219C02195000
SPX,2016.52,*,SPX160219P02195000,put,February-19-16,January-05-16,2195,0,179.9,183.7,0,0,0,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02195000
SPX,2016.52,*,SPX160219C02200000,call,February-19-16,January-05-16,2200,0.41,0.35,0.4,1588,14632,14993,0.1159,0.1149,0.1168,0.0138,0.0004,-0.0307,0.2479,SPX160219C02200000
SPX,2016.52,*,SPX160219P02200000,put,February-19-16,January-05-16,2200,183.4,184.7,188.4,60,462,462,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02200000
SPX,2016.52,*,SPX160219C02205000,call,February-19-16,January-05-16,2205,0.35,0,0.55,1,258,257,0.1221,0,0.1245,0.0161,0.0005,-0.0371,0.2831,SPX160219C02205000
SPX,2016.52,*,SPX160219P02205000,put,February-19-16,January-05-16,2205,0,189.8,193.6,0,0,0,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02205000
SPX,2016.52,*,SPX160219C02210000,call,February-19-16,January-05-16,2210,0.33,0.2,0.5,5,3385,3384,0.1183,0.1112,0.1254,0.0117,0.0004,-0.0273,0.2152,SPX160219C02210000
SPX,2016.52,*,SPX160219P02210000,put,February-19-16,January-05-16,2210,0,194.6,198.6,0,0,0,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02210000
SPX,2016.52,*,SPX160219C02215000,call,February-19-16,January-05-16,2215,0.4,0.1,0.5,0,172,172,0.1169,0.1057,0.128,0.0094,0.0003,-0.0223,0.1773,SPX160219C02215000
SPX,2016.52,*,SPX160219P02215000,put,February-19-16,January-05-16,2215,0,199.5,203.3,0,0,0,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02215000
SPX,2016.52,*,SPX160219C02220000,call,February-19-16,January-05-16,2220,0.25,0,0.45,2,1558,1571,0.1259,0,0.1288,0.0129,0.0004,-0.0316,0.2333,SPX160219C02220000
SPX,2016.52,*,SPX160219P02220000,put,February-19-16,January-05-16,2220,0,204.5,208.5,0,0,0,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02220000
SPX,2016.52,*,SPX160219C02225000,call,February-19-16,January-05-16,2225,0.2,0.15,0.45,2939,5300,7173,0.123,0.1146,0.1314,0.0097,0.0003,-0.0242,0.1829,SPX160219C02225000
SPX,2016.52,*,SPX160219P02225000,put,February-19-16,January-05-16,2225,167.25,209.5,213.5,0,8,8,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02225000
SPX,2016.52,*,SPX160219C02230000,call,February-19-16,January-05-16,2230,0.2,0,0.4,6,317,317,0.1286,0,0.132,0.0112,0.0003,-0.0287,0.2072,SPX160219C02230000
SPX,2016.52,*,SPX160219P02230000,put,February-19-16,January-05-16,2230,0,214.6,218.5,0,0,0,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02230000
SPX,2016.52,*,SPX160219C02235000,call,February-19-16,January-05-16,2235,0.3,0,0.4,0,12,12,0.1409,0,0.1345,0.0168,0.0004,-0.0446,0.2932,SPX160219C02235000
SPX,2016.52,*,SPX160219P02235000,put,February-19-16,January-05-16,2235,0,219.4,223.2,0,0,0,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02235000
SPX,2016.52,*,SPX160219C02240000,call,February-19-16,January-05-16,2240,0.25,0.05,0.4,5,620,622,0.1227,0.1084,0.137,0.0062,0.0002,-0.0164,0.1236,SPX160219C02240000
SPX,2016.52,*,SPX160219P02240000,put,February-19-16,January-05-16,2240,0,224.4,228.2,0,0,0,0.03,0,0,-0.9974,0,-0.1191,0,SPX160219P02240000
SPX,2016.52,*,SPX160219C02245000,call,February-19-16,January-05-16,2245,0.25,0,0.4,0,21,21,0.1634,0,0.1394,0.0285,0.0006,-0.081,0.4578,SPX160219C02245000
SPX,2016.52,*,SPX160219P02245000,put,February-19-16,January-05-16,2245,0,229.4,233.2,0,0,0,0.0346,0,0,-0.9974,0,-0.1191,0,SPX160219P02245000
SPX,2016.52,*,SPX160219C02250000,call,February-19-16,January-05-16,2250,0.25,0.1,0.4,5,1364,1363,0.131,0.1201,0.1419,0.0074,0.0002,-0.0204,0.1443,SPX160219C02250000
SPX,2016.52,*,SPX160219P02250000,put,February-19-16,January-05-16,2250,206.25,234.4,238.2,0,116,116,0.0768,0,0,-0.9974,0,-0.1191,0.0005,SPX160219P02250000
SPX,2016.52,*,SPX160219C02255000,call,February-19-16,January-05-16,2255,0.15,0,0.4,0,150,150,0.1289,0,0.1433,0.0058,0.0002,-0.0161,0.1156,SPX160219C02255000
SPX,2016.52,*,SPX160219P02255000,put,February-19-16,January-05-16,2255,242.45,239.4,243.2,0,27,27,0.1209,0,0,-0.9939,0.0001,-0.1288,0.0742,SPX160219P02255000
SPX,2016.52,*,SPX160219C02260000,call,February-19-16,January-05-16,2260,0.25,0,0.35,1,262,262,0.1468,0,0.1433,0.0121,0.0003,-0.0351,0.2206,SPX160219C02260000
SPX,2016.52,*,SPX160219P02260000,put,February-19-16,January-05-16,2260,0,244.4,248.4,0,0,0,0.1667,0,0,-0.9735,0.0005,-0.1905,0.3952,SPX160219P02260000
SPX,2016.52,*,SPX160219C02265000,call,February-19-16,January-05-16,2265,0.25,0,0.35,0,5,5,0.0879,0,0.1456,0.0001,0,-0.0002,0.0016,SPX160219C02265000
SPX,2016.52,*,SPX160219P02265000,put,February-19-16,January-05-16,2265,0,249.4,253.4,0,0,0,0.2144,0,0,-0.9373,0.0008,-0.3144,0.8374,SPX160219P02265000
